Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Ignacio Feliz","SDP","RHP","","20.6333333",,32,"40 / 50","","50 / 60","40 / 45","40 / 50","40",57.1,0.21317829,0.10465116,0.388888888,4.39534922713783,4.338190069438428,"sa3002982"
"Angel Macuare","HOU","RHP","AAA","20.2722222",,38,"","","","","","35+",30.2,0.24637681,0.15942029,0.461538461,5.869564608950759,4.1703454534848,"sa3003039"
"Tahnaj Thomas","PIT","RHP","","20.9861111",,12,"55 / 60","","50 / 60","40 / 50","45 / 55","40+",48.1,0.295,0.07,0.404958677,3.16551757449631,3.466447056706965,"sa3003066"
"Victor Santos","PHI","RHP","AAA","19.9138888",,27,"","","","","","35+",105.1,0.20554273,0.04157044,0.409836065,4.0158229787234045,3.6541426600927767,"sa3003083"
"Miguel Romero","OAK","RHP","","26.1333333",,22,"55 / 55","55 / 60","","50 / 50","45 / 50","40",75.2,0.24702381,0.11011905,0.470588235,4.044053407113285,5.102207325452919,"sa3003109"
"Matthew Peguero","TBR","RHP","","20.4138888",,51,"","","","","","35+",37,0.13372093,0.0872093,0.366412213,5.351351351351352,5.695984024091347,"sa3003164"
"Robinson Ortiz","LAD","LHP","A","19.3",,27,"45 / 50","","45 / 55","45 / 50","40 / 50","40",86.1,0.20273973,0.10958904,0.40167364,4.586872857104731,4.256488977980885,"sa3004006"
"Blake Weiman","PIT","LHP","AA","24.6",,30,"","","","","","35+",33.1,0.25179856,0.0647482,0.370786516,2.970000304484399,4.080196959490452,"sa3004211"
"Evan Kruczynski","STL","LHP","","25.1972222",,28,"50 / 50","50 / 50","45 / 50","50 / 55","45 / 50","40",149.2,0.21991085,0.10549777,0.38095238,6.2538978954760065,4.863230457027739,"sa3004341"
"Jorge Benitez","SEA","LHP","AA","21.0277777",,23,"","","","","","35+",55,0.2173913,0.15019763,0.52027027,4.909090909090909,4.795262747867541,"sa3004462"
"Drew Strotman","TBR","RHP","","23.7722222",,23,"55 / 55","50 / 55","50 / 55","45 / 50","45 / 50","40+",24,0.21621622,0.10810811,0.457142857,4.5,3.9160065773253643,"sa3004584"
"Seth Corry","SFG","LHP","","21.6055555",,12,"50 / 55","","50 / 55","50 / 55","40 / 45","40",122.2,0.33858268,0.11417323,0.446215139,1.7608697112431495,3.152671490814299,"sa3004648"
"Tony Dibrell","NYM","RHP","","24.5916666",,19,"50 / 50","45 / 50","45 / 50","50 / 55","40 / 45","40",129,0.20433996,0.10307414,0.372282608,4.465116279069767,4.138518617239911,"sa3004657"
"Jacob Heatherly","CIN","LHP","","22.0583333",,27,"","","","","","35+",8.2,0.21276596,0.12765957,0.518518518,8.307689260450047,4.0360577892116725,"sa3004736"
"Steven Jennings","PIT","RHP","AAA","21.5777777",,20,"45 / 55","50 / 55","40 / 45","30 / 50","40 / 50","40",130,0.20909091,0.07090909,0.357702349,4.707692307692308,3.9945539040061147,"sa3004812"
"Manny Ramirez","HOU","RHP","","20.5555555",,16,"55 / 60","","50 / 60","40 / 50","35 / 50","40",38,0.27040816,0.23469388,0.397727272,4.973684210526316,5.254138423678906,"sa3004833"
"David Parkinson","PHI","LHP","","24.4916666",,31,"","","","","","35+",119,0.24229979,0.08008214,0.373040752,4.084033613445378,3.395898564422832,"sa3004857"
"Benny Rodriguez","CHC","RHP","","20.8722222",,30,"35 / 50","","45 / 55","40 / 50","30 / 50","40",50.1,0.17592593,0.0787037,0.394557823,3.5761593017739104,5.238169447696642,"sa3004962"
"Ethan Lindow","PHI","LHP","","21.6555555",,34,"","","","","","35+",110.2,0.265625,0.04910714,0.390410958,2.52108456908854,3.1641008452012525,"sa3005028"
"Blayne Enlow","MIN","RHP","","21.2222222",,23,"50 / 55","50 / 60","","40 / 50","40 / 50","40",110.2,0.19957983,0.07983193,0.49375,3.8222895079729478,3.7364559792282934,"sa3005117"
"James Marinan","CIN","RHP","A+","21.6694444",,24,"50 / 60","45 / 55","","40 / 50","30 / 45","40",79.1,0.13407821,0.08379888,0.46590909,5.558823885802189,4.643002223797048,"sa3005121"
"Michell Miliano","SDP","RHP","","20.4694444",,39,"45 / 55","","50 / 60","40 / 50","30 / 50","40",21,0.3271028,0.24299065,0.4,5.142857142857143,5.916084473189853,"sa3005188"
"Matt Tabor","ARI","RHP","","21.9083333",,10,"45 / 50","","50 / 55","50 / 60","35 / 50","40+",95.1,0.26790451,0.04244032,0.419354838,2.926573582713178,2.6865865866252108,"sa3005334"
"Junior Santos","NYM","RHP","AA","18.8194444",,16,"55 / 60","45 / 50","","40 / 50","40 / 55","40",40.2,0.18274112,0.12690355,0.293650793,5.090163297789115,6.16272489937945,"sa3005470"
"Yohanse Morel","KCR","RHP","","19.8",,21,"","","","","","35+",52.1,0.22983871,0.08467742,0.493506493,6.019108865250399,3.934757057552,"sa3005685"
"Jesus Gonzalez","SDP","LHP","","18.9972222",,52,"","","","","","35+",50,0.22222222,0.06481481,0.556338028,4.86,3.9466696092486377,"sa3006069"
"Victor Munoz","TBR","RHP","","19.4611111",,54,"","","","","","35+",41.1,0.2122905,0.10055866,0.426086956,2.6129028238938203,3.9386958403488888,"sa3006381"
"Carlos Duran","LAD","RHP","AAA","17.7",,26,"50 / 55","","50 / 55","40 / 50","45 / 55","40",40.1,0.21195652,0.10869565,0.512396694,4.239669755641666,4.377558295395884,"sa3006404"
"Josh Green","ARI","RHP","","24.7805555",,17,"50 / 50","50 / 55","45 / 50","45 / 55","45 / 50","40",126.1,0.2,0.04158416,0.665753424,2.7071241195446856,3.341780606893046,"sa3006701"
"Alejandro Melean","TOR","RHP","","19.6666666",,34,"","","","","","35+",21,0.25252525,0.15151515,0.471698113,5.571428571428571,4.827612940612294,"sa3006815"
"Tanner Dodson","TBR","RHP/CF","AAA","23.0888888",,26,"60 / 65","55 / 60","","45 / 50","40 / 45","40+",17,0.17647059,0.10588235,0.576271186,5.294117647058823,3.8881155950181627,"sa3007008"
"Jake Zebron","BAL","RHP","","20.3527777",,32,"","","","","","35+",41.1,0.21264368,0.09195402,0.526785714,1.3064517736683228,3.6570303075030526,"sa3007250"
"Trey Riley","ATL","RHP","","22.1388888",,23,"55 / 60","55 / 60","50 / 55","40 / 50","35 / 45","40",58.2,0.14335664,0.16083916,0.457894736,7.670453880444104,5.742052051513646,"sa3007611"
"WIlliam English","LAA","RHP/DH","","19.4722222",,23,"45 / 55","40 / 50","","45 / 55","30 / 50","40",24.1,0.34862385,0.18348624,0.361702127,5.178082868247211,4.722466281857436,"sa3007744"
"Jackson Goddard","ARI","RHP","","23.4972222",,27,"","","","","","35+",102.2,0.2081448,0.09954751,0.460207612,2.892857429490268,3.997651363553377,"sa3007776"
"Ryan Weiss","ARI","RHP","","23.5027777",,30,"","","","","","35+",128.1,0.1842576,0.0608229,0.478908188,4.067532689195408,3.7392568853739716,"sa3007778"
"Matt Mercer","ARI","RHP","","23.7777777",,26,"","","","","","35+",57,0.265625,0.1328125,0.459459459,4.89473700589421,4.459429335248989,"sa3007837"
"Dominic Pipkin","PHI","RHP","","20.6",,30,"","","","","","35+",71.2,0.13293051,0.13595166,0.46875,5.148837940139833,5.624039301755498,"sa3007896"
"Tim Cate","WSN","LHP","","22.6972222",,6,"50 / 55","","60 / 65","40 / 45","45 / 50","40",143.2,0.23924269,0.05507745,0.562659846,3.0696057857933514,2.886478819669251,"sa3007926"
"Durbin Feltman","BOS","RHP","AA","23.1472222",,11,"70 / 70","60 / 60","","40 / 45","45 / 50","40",55,0.25104603,0.14225941,0.432624113,5.236363795256817,4.039901565377367,"sa3007959"
"Reid Schaller","WSN","RHP","AA","23.1916666",,14,"","","","","","35+",52,0.21962617,0.11682243,0.371428571,3.2884615384615383,4.452096055362087,"sa3008023"
"Ryley Gilliam","NYM","RHP","","23.8333333",,21,"55 / 60","","55 / 55","","40 / 45","40",39.2,0.31111111,0.1,0.349514563,6.579831405460822,3.276009216179532,"sa3008225"
"Ryan Rolison","COL","LHP","AAA","22.9166666",,4,"55 / 55","","55 / 60","45 / 55","35 / 45","45",131,0.23487544,0.07117438,0.428954423,4.396946628904658,3.945409894872312,"sa3008244"
"Blake Rivera","SFG","RHP","","22.4222222",,19,"55 / 55","","55 / 60","40 / 45","40 / 45","40",75,0.2652439,0.125,0.581151832,4.32,3.472393842935562,"sa3008261"
"Kohl Franklin","CHC","RHP","AAA","20.7555555",,31,"","","","","","40",42,0.28888889,0.10555556,0.455445544,2.357142857142857,3.563572431462152,"sa3008335"
"Jayson Schroeder","HOU","RHP","","20.575",,27,"50 / 55","","50 / 55","40 / 50","35 / 50","40",25,0.17605634,0.26056338,0.394736842,7.2,7.188136251598353,"sa3008356"
"John Rooney","LAD","LHP","AAA","22.3",,33,"","","","","","35+",104.2,0.20892019,0.0915493,0.383802816,2.83757947994259,4.2455650556103715,"sa3008417"
"Zach Willeman","LAD","RHP","","23.1",,30,"","","","","","35+",80.1,0.14550265,0.12698413,0.494252873,5.377593701475385,5.030646809528077,"sa3008443"
"Braxton Ashcraft","PIT","RHP","AAA","20.6833333",,14,"45 / 55","50 / 55","","40 / 45","45 / 55","40",53,0.16738197,0.0944206,0.436363636,5.773584905660377,4.225709580278622,"sa3008470"
"Griffin Roberts","STL","RHP","","23.9944444",,10,"45 / 50","60 / 65","","40 / 50","45 / 50","40",65.2,0.11392405,0.11075949,0.472972972,6.441625363364494,5.463586355116991,"sa3008483"
"Blaine Knight","BAL","RHP","","23.9527777",,18,"50 / 50","50 / 50","55 / 55","45 / 50","45 / 50","40",110.1,0.18541667,0.08958333,0.354037267,4.8126891268103815,4.379983108800335,"sa3008532"
"Justin Lewis","ARI","RHP","AA","24.7527777",,32,"","","","","","35+",115.2,0.2597137,0.08588957,0.429054054,2.8011529841049136,3.5663756687888393,"sa3008577"
"Ethan Hankins","CLE","RHP","","18.9",,15,"50 / 55","45 / 50","","45 / 50","40 / 50","40+",60,0.28629032,0.12096774,0.550724637,2.5499999189376856,3.397537249369117,"sa3008589"
"Sam Wolff","SFG","RHP","","29.1583333",,28,"55 / 55","55 / 55","55 / 55","40 / 40","40 / 40","35+",50,0.27317073,0.08780488,0.379844961,3.240000123596196,3.477528937476234,"sa503437"
"Jesus Liranzo","PIT","RHP","","25.2611111",,35,"","","","","","35+",64.1,0.20701754,0.13333333,0.365168539,4.896373298940179,5.239875723191256,"sa658076"
"Josh Graham","ATL","RHP","","26.6583333",,26,"50 / 55","50 / 60","","65 / 70","40 / 45","40",53,0.20982143,0.08928571,0.34868421,4.245282885187166,4.1804428538299465,"sa658525"
"Jose Lopez","CIN","RHP","","26.7777777",,22,"50 / 50","50 / 50","50 / 50","40 / 50","50 / 55","40",55.2,0.19101124,0.11235955,0.409090909,6.952096661950747,5.908093956755771,"sa709715"
"Raffi Vizcaino","SFG","RHP","","24.525",,27,"55 / 55","45 / 45","50 / 55","50 / 55","40 / 40","35+",62.2,0.27819549,0.13157895,0.429530201,3.1595742116421466,3.8077464592044175,"sa736742"
"Emilio Vargas","ARI","RHP","AA","23.8305555",,23,"50 / 55","50 / 55","","40 / 50","40 / 50","40",100,0.20782396,0.06112469,0.416083916,3.7800005046845158,3.9497501758437017,"sa736761"
"Oscar De La Cruz","CHC","RHP","AA","25.2694444",,15,"45 / 50","","55 / 60","40 / 45","40 / 40","40",100.2,0.2546729,0.07943925,0.371212121,3.844371176566985,3.8528896120885494,"sa737037"
"Daniel Procopio","LAA","RHP","","24.7305555",,31,"","","","","","35+",25.1,0.14782609,0.10434783,0.325581395,5.684209032897866,5.332989898485258,"sa738270"
"Alec Hansen","CHW","RHP","","25.6694444",,20,"60 / 60","45 / 50","60 / 60","40 / 45","40 / 40","40",52.1,0.27385892,0.18257261,0.409448818,4.643311368577218,4.374470948814164,"sa738344"
"Jordan Mills","WSN","LHP","","28.0833333",,19,"","","","","","35+",54.1,0.27952756,0.0984252,0.507142857,4.638037243992835,3.7454095787109454,"sa738394"
"Robert Tyler","COL","RHP","","24.9805555",,23,"60 / 60","","40 / 45","55 / 60","30 / 40","40",28.2,0.25174825,0.13986014,0.552941176,8.162789792483375,4.178547938536597,"sa738415"
"Connor Jones","STL","RHP","","25.6694444",,17,"70 / 70","","50 / 55","50 / 55","40 / 45","40",54.2,0.20930233,0.15116279,0.639240506,4.774390965753446,4.4389527492889345,"sa738697"
"Zack Brown","MIL","RHP","","25.4888888",,6,"55 / 55","","55 / 60","45 / 50","45 / 50","45",125.2,0.18307427,0.11744387,0.524804177,5.514589305814085,5.573971689517997,"sa738901"
"Orlando Romero","TBR","RHP","","23.7083333",,43,"55 / 55","","55 / 60","40 / 45","35 / 40","40",14.2,0.2173913,0.10144928,0.478260869,6.136362306342925,3.851907152404421,"sa827251"
"Mike Matuella","TEX","RHP","A+","26.0222222",,33,"","","","","","35+",43.1,0.25742574,0.15346535,0.38938053,3.946154309334894,4.355425966550732,"sa827490"
"Breiling Eusebio","COL","LHP","","23.6388888",,15,"50 / 50","","50 / 55","45 / 55","40 / 45","40",38.1,0.15428571,0.10285714,0.44,5.869565996195386,4.695062481971606,"sa828552"
"Trey Supak","MIL","RHP","","24.0305555",,17,"50 / 50","","50 / 55","50 / 55","50 / 55","40",153.2,0.19354839,0.0516129,0.433106575,3.748373350089537,4.026920387955654,"sa828707"
"Alejandra Requena","PHI","RHP","","23.5333333",,33,"","","","","","35+",113,0.21544715,0.07723577,0.454545454,4.8584070796460175,3.670451729949069,"sa828724"
"Yoan Aybar","BOS","LHP","","22.9388888",,26,"","","","","","35+",57,0.27667984,0.16205534,0.481203007,4.578947215199145,4.072653936181387,"sa829086"
"Zach Warren","PHI","LHP","","24.0055555",,26,"","","","","","35+",60,0.31128405,0.14785992,0.496183206,3.3,3.139183768630028,"sa829420"
"Malvin Pena","WSN","RHP","","22.9638888",,12,"55 / 55","50 / 55","","50 / 55","45 / 50","40",107.1,0.18238994,0.07966457,0.334319526,6.20496923813763,4.548015150848158,"sa830644"
"Luis Pena","LAA","RHP","","24.7972222",,30,"40 / 50","55 / 60","","50 / 55","40 / 40","35+",49,0.28436019,0.11848341,0.388429752,4.775510204081633,3.873251779506867,"sa837845"
"Yadier Alvarez","LAD","RHP","","23.1",,21,"65 / 65","55 / 55","55 / 60","40 / 40","30 / 35","40",3.2,0.3,0.2,0.4,14.72725900146881,4.219059502734189,"sa868984"
"Carlos Guzman","DET","RHP","AAA","22.0694444",,14,"50 / 55","","40 / 50","50 / 60","35 / 50","40",33,0.19708029,0.13138686,0.453488372,2.727272727272727,4.383481421434518,"sa871477"
"Resly Linares","TBR","LHP","","22.5",,17,"50 / 55","","55 / 60","45 / 55","45 / 55","45",4.2,0.08,0.24,0.529411764,5.785710344511887,7.01256440139043,"sa873296"
"Melvin Adon","SFG","RHP","","26.0055555",,7,"80 / 80","60 / 60","","40 / 40","30 / 40","40+",59.2,0.32442748,0.12977099,0.503649635,4.675978151883829,3.0032334162420433,"sa873314"
"Miguel Lara","TBR","RHP","A-","22.9",,44,"65 / 65","45 / 50","","50 / 60","30 / 40","40",10.2,0.26315789,0.24561404,0.2,11.812496479601718,6.646604855605817,"sa873548"
"Kit Scheetz","HOU","LHP","","26.0638888",,39,"","","","","","35+",56.2,0.26171875,0.0859375,0.45,5.558824164789101,4.379008480756589,"sa873684"
"Franklin Perez","DET","RHP","","22.5138888",,5,"60 / 60","50 / 60","45 / 50","55 / 60","40 / 50","45+",8.2,0.18918919,0.13513514,0.48,2.076922315112512,4.230751657611063,"sa873722"
"Riley Ferrell","MIA","RHP","","26.6472222",,27,"55 / 60","55 / 60","","","40 / 45","40",31.1,0.27205882,0.15441176,0.333333333,3.446807785021381,5.819238262198368,"sa874967"
"Jordan Stephens","CHW","RHP","AAA","27.7472222",,18,"45 / 50","","55 / 60","40 / 45","45 / 50","40",98.1,0.203125,0.07589286,0.37540453,6.772880786653614,4.864669883237964,"sa875031"
"Will Stewart","MIA","LHP","","22.9083333",,18,"50 / 55","50 / 50","45 / 50","45 / 50","45 / 50","40",129.1,0.17112299,0.07486631,0.518987341,5.42783462462792,3.796100877932947,"sa875247"
"Jordan Humphreys","NYM","RHP","","24",,25,"","","","","","35+",2,0.25,0.125,0.6,4.5,3.0068716526031496,"sa875762"
"Travis Herrin","LAA","RHP","","25.1166666",,28,"45 / 50","50 / 55","50 / 50","40 / 50","40 / 50","35+",106,0.22844828,0.10775862,0.437288135,5.009433962264151,4.330533116043739,"sa875780"
"Jose Mora","OAK","RHP","","22.6944444",,30,"","","","","","35+",27.1,0.45192308,0.14423077,0.421052631,2.3048783168418603,2.158978570034529,"sa875839"
"Matthias Dietz","BAL","RHP","","24.725",,25,"","","","","","35+",37,0.19617225,0.25837321,0.404255319,9.72972972972973,7.8655629793735775,"sa875993"
"Daniel Tillo","KCR","LHP","","23.9944444",,13,"55 / 55","50 / 55","","40 / 50","40 / 50","40",130.2,0.15232975,0.09677419,0.622107969,3.7193879903678693,4.045300140530946,"sa876284"
"Adam Hill","MIL","RHP","","23.2138888",,23,"45 / 50","50 / 55","","50 / 55","40 / 45","40",121.2,0.21124031,0.10658915,0.444117647,3.9205482730017485,4.157394634819954,"sa876313"
"Braden Webb","MIL","RHP","AA","25.1277777",,13,"60 / 60","","60 / 60","50 / 55","40 / 45","40",64.1,0.21478873,0.16901408,0.329268292,4.756476072853079,5.2798822664632405,"sa876362"
"Jasseel De La Cruz","ATL","RHP","","22.9583333",,28,"","","","","","35+",133,0.22201835,0.08990826,0.479338842,3.2481203007518795,3.7302703909968082,"sa879559"
"Colton Hock","MIA","RHP","","24.2388888",,30,"","","","","","35+",51.1,0.21171171,0.09009009,0.462068965,3.155844468534838,3.6217209066008653,"sa915685"
"Tyler Johnson","CHW","RHP","","24.8055555",,16,"60 / 60","50 / 55","","40 / 45","45 / 50","40",31.1,0.344,0.08,0.471428571,2.5851066452499802,2.3060579561773915,"sa915688"
"Dakota Mekkes","CHC","RHP","","25.5972222",,25,"55 / 55","55 / 55","","55 / 55","40 / 40","40",56.1,0.25769231,0.14615385,0.361702127,4.792899841028684,6.057407938004484,"sa915807"
"Luis Rijo","MIN","RHP","","21.7638888",,18,"45 / 50","","55 / 60","45 / 50","45 / 60","40",107,0.23239437,0.05399061,0.525597269,2.8598130841121496,3.2355868051263776,"sa916950"
"Joe Peguero","TBR","RHP","AA","23.1",,32,"70 / 80","","50 / 55","40 / 45","35 / 45","40",47.1,0.22680412,0.05670103,0.5078125,2.8521129825337352,3.2727778214753185,"sa917689"
"Bryan Mata","BOS","RHP","AAA","21.1055555",,9,"50 / 55","","50 / 55","50 / 55","30 / 45","40",105,0.24666667,0.09333333,0.58759124,3.4285714285714284,3.252871966436145,"sa917784"
"Manuel Silva","PHI","LHP","A+","21.4805555",,32,"","","","","","35+",89.2,0.21763085,0.09641873,0.365145228,3.6133833095602506,4.452091128712335,"sa917865"
"Jay Groome","BOS","LHP","AAA","21.8",,8,"55 / 55","","55 / 65","45 / 55","40 / 50","40+",4,0.31578947,0.05263158,0.5,2.25,1.555419021099806,"sa917925"
"Kevin Gowdy","PHI","RHP","AAA","22.5694444",,21,"50 / 60","","50 / 60","40 / 50","45 / 55","40",77,0.14971751,0.1440678,0.41563786,4.675324675324675,5.407441553957277,"sa917928"
"Reggie Lawson","SDP","RHP","","22.8583333",,19,"50 / 55","","55 / 60","40 / 50","35 / 45","45",27.2,0.29752066,0.10743802,0.38028169,5.20481867907206,3.5817542005203036,"sa917951"
"Curtis Taylor","TBR","RHP","AAA","24.8777777",,37,"60 / 60","55 / 60","","45 / 50","40 / 45","40",20.2,0.19101124,0.06741573,0.29032258,3.9193542358407303,5.051524149559761,"sa917970"
"Braeden Ogle","PIT","LHP","","22.8638888",,23,"55 / 60","","50 / 55","40 / 50","30 / 45","40",43,0.25,0.07386364,0.421052631,3.558139534883721,3.338615515883694,"sa917989"
"Christian James","NYM","RHP","","22.0472222",,20,"45 / 45","50 / 55","","40 / 50","40 / 55","40",113.2,0.1484375,0.08984375,0.476454293,5.067449133860044,4.488833661579066,"sa918327"
"Brian Howard","OAK","RHP","","25.1277777",,21,"50 / 50","","45 / 50","45 / 50","50 / 55","40",144.1,0.21474359,0.07532051,0.408878504,4.302540510467029,4.321161556466519,"sa918377"
"Kyle Young","PHI","LHP","","22.525",,22,"","","","","","35+",21,0.29761905,0.01190476,0.586206896,4.285714285714286,1.93118817735286,"sa918488"
"Yordi Rosario","PIT","RHP","","21.3638888",,33,"","","","","","35+",31.1,0.264,0.032,0.358695652,2.8723407169444224,3.8129414225605185,"sa919881"
"Jose Albertos","CHC","RHP","","21.5944444",,16,"60 / 60","","55 / 60","55 / 60","20 / 40","40",14.1,0.20895522,0.19402985,0.81081081,5.023256928035144,4.9196257347292915,"sa919907"
"Eric Pardinho","TOR","RHP","AAA","19.4333333",,9,"50 / 55","45 / 50","50 / 55","45 / 50","45 / 55","45",37.2,0.23333333,0.10666667,0.454545454,2.150442187494303,3.6447162195490788,"sa968102"